Sample ID,PID,Name,Polymer type,Polymer class,CU formula,Formula weight(FW),Characteristics of material,Material type,Additives,Reference,Trade name/ Grade/ Manufacturer,Remarks,[proc] Compression,[proc] Shape of Test Piece,Molecular weight,[proc] Extrusion,[proc] Stretching,[proc] Remarks,State after processing,Morphology,Melt flow rate,Mixing / Blending method,[proc] Quenching,Stereoregularity,[proc]  Melt casting,[proc] Annealing,[poly] Reactant,[poly] Type,[poly] Polymn. remarks,Degree of polymerization,[proc] Foaming,[proc] Injection,[proc] As received,[proc] Aging,[proc] Aging and thermal shock testing,[proc] batch foaming,[poly] Mechanism,[poly] Style,[poly] Solvent,[poly] Initiator,[poly] Reference,[poly] Polymer reaction condition,[poly] Prepolymer name,Crosslink density,[poly] Additives,[poly] Condition,[proc] as processed,[proc] Extrusion&Compression,[proc] Electrospinning,[proc] Solvent casting,[proc] Electrospinning&Compression,[poly] Catalyst,[poly] Terminator,[poly] Post-treatment,Type of crystal,Other 1st structure info,Crystallinity,log10(thermal_con),thermal_con,[thermal_con] method,[thermal_con] condition,[thermal_con] temp,[thermal_con] remarks,thickness_raw,thickness,log10(thickness)
49858-8-1-1,P010002,poly(prop-1-ene),Homopolymer,Polyolefins,C3H6,42.08,"linear,Thermoplastic",Composite,aluminium oxide (Al2O3);vol%;20.0;particle," Materials in Electronics , 26 , 1 , 103-112 (2015)",,"[PP] M110;Reliance Industries Limited, India, d.=0.92g/cm3, [Al2O3] purchased from Rankem Limited, India, av. particle size=90-100micron, d.=3.89g/cm3, thermal cond.=35W/(m*K), CTE=8.1E(-6)/C, dielectric const. (1MHz)=9.8 (reported)","190C, 150kg/cm2, ca.3min",Sheet,,,,"150*150*3mm (test sample cut from this sheet), (Thermal cond.) disk-shaped, d=50mm, t=3mm, (Dielectric const.) disk-shaped, d=15mm, t=1.6-2mm",,Almost homogeneous dispersion of Al2O3 particles observed (SEM),,PP and Al2O3 filler melt mixed at 190C for 12min using Rheomix batch mixer as per ASTM D2538 and cut into small pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2757241303992109,0.53,Guarded heat flow meter test method,,,Taken from the Fig.5,"150*150*3mm (test sample cut from this sheet), (Thermal cond.) disk-shaped, d=50mm, t=3mm, (Dielectric const.) disk-shaped, d=15mm, t=1.6-2mm",0.003,-2.5228787452803374
49858-9-1-1,P010002,poly(prop-1-ene),Homopolymer,Polyolefins,C3H6,42.08,"linear,Thermoplastic",Composite,aluminium oxide (Al2O3);vol%;25.0;particle," Materials in Electronics , 26 , 1 , 103-112 (2015)",,"[PP] M110;Reliance Industries Limited, India, d.=0.92g/cm3, [Al2O3] purchased from Rankem Limited, India, av. particle size=90-100micron, d.=3.89g/cm3, thermal cond.=35W/(m*K), CTE=8.1E(-6)/C, dielectric const. (1MHz)=9.8 (reported)","190C, 150kg/cm2, ca.3min",Sheet,,,,"150*150*3mm (test sample cut from this sheet), (Thermal cond.) disk-shaped, d=50mm, t=3mm, (Dielectric const.) disk-shaped, d=15mm, t=1.6-2mm",,,,PP and Al2O3 filler melt mixed at 190C for 12min using Rheomix batch mixer as per ASTM D2538 and cut into small pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1804560644581313,0.66,Guarded heat flow meter test method,,,Taken from the Fig.5,"150*150*3mm (test sample cut from this sheet), (Thermal cond.) disk-shaped, d=50mm, t=3mm, (Dielectric const.) disk-shaped, d=15mm, t=1.6-2mm",0.003,-2.5228787452803374
50355-2-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,carbon nanotube(CNT);wt%;1,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China)","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and CNT/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.585026652029182,0.26,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-3-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,carbon nanotube(CNT);wt%;3,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China)","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and CNT/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.494850021680094,0.32,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-4-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,carbon nanotube(CNT);wt%;5,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China)","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and CNT/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4559319556497244,0.35,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-5-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,carbon nanotube(CNT);wt%;8,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China)","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and CNT/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3665315444204134,0.43,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-6-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,carbon nanotube(CNT);wt%;10,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China)","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and CNT/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3279021420642826,0.47,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-7-1-1,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,graphene oxide(GO);wt%;1,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5686362358410126,0.27,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-8-1-1,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,graphene oxide(GO);wt%;3,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5686362358410126,0.27,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-9-1-1,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,graphene oxide(GO);wt%;5,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5686362358410126,0.27,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-10-1-1,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,graphene oxide(GO);wt%;8,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5528419686577808,0.28,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-11-1-1,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,graphene oxide(GO);wt%;10,"Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then two solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5376020021010439,0.29,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-12-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,"carbon nanotube(CNT);wt%;1, graphene oxide(GO);wt%;1","Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution, CNT/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then three solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5086383061657274,0.31,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-13-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,"carbon nanotube(CNT);wt%;3, graphene oxide(GO);wt%;1","Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution, CNT/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then three solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3979400086720376,0.4,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-14-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,"carbon nanotube(CNT);wt%;5, graphene oxide(GO);wt%;1","Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution, CNT/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then three solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3010299956639812,0.5,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-15-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,"carbon nanotube(CNT);wt%;8, graphene oxide(GO);wt%;1","Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution, CNT/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then three solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1249387366082999,0.75,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,taken from the Fig.2,"diameter=30mm, height=7mm",0.007,-2.154901959985743
50355-16-1-2,P050003,poly(vinylidene fluoride),Homopolymer,Polyhalo-olefins,C2H2F2,64.03,"linear,Thermoplastic,Crystal",Composite,"carbon nanotube(CNT);wt%;10, graphene oxide(GO);wt%;1","Zhang, Wen-bin; Zhang, Zhi-xing; Yang, Jing-hui; Huang, Ting; Zhang, Nan; Zheng, Xiao-tong; Wang, Yong; Zhou, Zuo-wan , Carbon , 90 , 242-254 (2015)",,"[poly(vinylidene fluoride)(PVDF)]Kynar 720, MFR=22.8g/10min(230C, 3.8kg), density=1.78g/cm3, obtained from Arkema(France), [carbon nanotube(CNT)]carboxyl content ca.0.51wt%, outer diameter>50nm, length=ca.10-30micron, purity=ca.90%, obtained from Chengdu Institute of Organic Chemistry, Chinese Academy of Science(China), [graphene oxide(GO)]prepared according to modified Hummers' method(Ref.34), then functional groups introduced to the surface and the edges of graphite platelets","compression molded at 200C and 10MPa for ca.8min, then cold-compression molded at 23C and 20MPa for 20min",Cylinder,,,,"diameter=30mm, height=7mm",,,,"PVDF/DMF solution, CNT/DMF solution and GO/DMF solution sonicated at 80C for 20min respectively, then three solutions mixed and further sonicated at 80C for 1h, then solution temperature raised to 120C for ca.2h to remove most of the solvent, residual solvent removed at 70C for more than 24h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0222763947111522,0.95,Transient Hot Disk TPS 2500S instrument,diameter of measuring probe 6.403mm,,,"diameter=30mm, height=7mm",0.007,-2.154901959985743
